MPAArating,distributor,domestic,genre,name,production_budget,release_year,series,worldwide
R,Sony / Columbia,26793311,Thriller,Basic,N/A,2003,No,42792561
R,Sony (Revolution),27011180,Western,The Missing,N/A,2003,No,38364277
PG,Universal,28082366,Comedy,Johnny English,$40 million,2003,Series: Johnny English,160583018
PG-13,Paramount,30250745,Music Drama,The Fighting Temptations,$30 million,2003,No,32750821
PG-13,Universal,30308417,Music Drama,Honey,$18 million,2003,No,62228395
PG-13,Sony (Revolution),30940691,Action Comedy,Hollywood Homicide,$75 million,2003,No,51142659
PG-13,Buena Vista,31041759,Comedy,Calendar Girls,$10 million,2003,No,96542059
PG-13,Paramount,31186896,Action Drama,The Core,$60 million,2003,No,73498611
PG-13,Fox Searchlight,32543449,Sports Comedy,Bend It Like Beckham,N/A,2003,No,76583333
PG-13,Sony (Revolution),32551396,Horror,Darkness Falls,$11 million,2003,No,47488536
R,Warner Bros.,33715436,Sci-Fi Horror,Dreamcatcher,$68 million,2003,No,75715436
PG-13,Fox,33832741,Comedy,Stuck on You,N/A,2003,No,65784503
R,Paramount,34244097,Action,The Hunted,$55 million,2003,No,45496534
PG-13,Warner Bros.,34432201,Comedy,Malibu's Most Wanted,$15 million,2003,No,34622504
R,Newmarket,34469210,Drama / Thriller,Monster,$8 million,2003,No,60378584
R,Warner Bros.,34712347,Action,Cradle 2 the Grave,$25 million,2003,No,56489558
PG-13,Universal,35327628,Romantic Comedy,Intolerable Cruelty,N/A,2003,No,120217409
R,United Artists,35667218,Horror,Jeepers Creepers 2,$17 million,2003,Series: Jeepers Creepers,63102666
PG,Warner Bros.,36105433,Family Comedy,What a Girl Wants,$25 million,2003,No,50732139
PG-13,Sony / Columbia,36381186,Action Comedy,National Security,N/A,2003,No,50097949
PG-13,Warner Bros.,36906460,Crime,Matchstick Men,N/A,2003,No,65565672
PG-13,MGM,37182494,Comedy,Uptown Girls,$20 million,2003,No,44617342
PG,MGM,37667746,Family Comedy,Good Boy!,$18 million,2003,No,45312217
PG-13,DreamWorks,38125247,Comedy,Head of State,$35.2 million,2003,No,38620484
PG,Paramount,39402572,Animation,Rugrats Go Wild,$25 million,2003,Series: Rugrats,55405066
PG-13,MGM,41088845,Crime Thriller,Out of Time,$50 million,2003,No,55495563
PG,New Line,42070939,Family Adventure,Secondhand Lions,$30 million,2003,No,47902566
PG-13,Buena Vista,43610723,Romance,Under the Tuscan Sun,$18 million,2003,No,58878723
PG,Buena Vista,42734455,Family Adventure,The Lizzie McGuire Movie,$17 million,2003,No,55534455
R,Sony (Revolution),43734876,Action Drama,Tears of the Sun,$75 million,2003,No,86468162
R,Focus Features,44585453,Comedy,Lost in Translation,$4 million,2003,No,119723856
R,Fox Searchlight,45064915,Horror,28 Days Later,$8 million,2003,No,82719885
R,Fox,46566212,Thriller,Phone Booth,$13 million,2003,No,97837138
R,New Line,46961214,Horror,Final Destination 2,N/A,2003,Series: Final Destination,90426405
PG-13,Universal,47726342,Action Comedy,The Rundown,$85 million,2003,No,80916492
G,Buena Vista,47901582,Animation,The Jungle Book 2,$20 million,2003,No,135703599
PG,MGM,47938330,Family Adventure,Agent Cody Banks,$28 million,2003,No,58795814
PG,Universal,48462608,Family Adventure,Peter Pan,$100 million,2003,No,121975011
PG-13,Fox,49443628,Thriller,Runaway Jury,$60 million,2003,No,80154140
R,Sony / Screen Gems,51970690,Action Horror,Underworld,$22 million,2003,Series: Underworld,95708457
R,Sony / Columbia,52159536,Thriller,Identity,$28 million,2003,No,90259536
PG,Sony (Revolution),52333738,Sports Drama,Radio,$35 million,2003,No,53293628
PG-13,Buena Vista,52802140,Action Thriller,The Recruit,N/A,2003,No,101191884
PG-13,Paramount,53790451,Sci-Fi Action,Paycheck,$60 million,2003,No,96269812
PG-13,Fox,56127162,Romantic Comedy,Just Married,$18 million,2003,No,101564935
R,Sony / Columbia,56359780,Action,Once Upon a Time in Mexico,$29 million,2003,Series: El Mariachi,98185582
R,Buena Vista,58331254,Western,Open Range,$22 million,2003,No,68296293
R,Warner Bros.,59694580,Horror,Gothika,$40 million,2003,No,141591324
R,Universal,59696144,Romantic Comedy,Love Actually,$40 million,2003,No,246942017
R,Dimension Films,60060328,Crime Comedy,Bad Santa,$23 million,2003,No,76488889
PG-13,Buena Vista,60476872,Western Comedy,Shanghai Knights,$50 million,2003,No,88323487
PG-13,Sony (Revolution),63860942,Period Drama,Mona Lisa Smile,$65 million,2003,No,141337989
PG-13,Paramount,65660196,Action / Adventure,Lara Croft Tomb Raider: The Cradle of Life,$95 million,2003,No,156505388
PG-13,Fox,66465204,Period Adventure,The League of Extraordinary Gentlemen,$78 million,2003,No,179265204
PG-13,Sony / Columbia,66809693,Fantasy Drama,Big Fish,$70 million,2003,No,122919055
PG,Warner Bros.,66934963,Family Comedy,Kangaroo Jack,$60 million,2003,No,88929111
PG,Buena Vista,67406573,Family Adventure,Holes,$20 million,2003,No,71406573
R,Miramax,70099045,Action,Kill Bill Vol. 1,$30 million,2003,No,180949045
R,DreamWorks,75585093,Comedy,Old School,$24 million,2003,No,87055349
PG,Buena Vista,75847266,Family Adventure,The Haunted Mansion,$90 million,2003,No,182290266
R,New Line,80571655,Horror,The Texas Chainsaw Massacre,$9.5 million,2003,Series: Texas Chainsaw Massacre,107071655
PG-13,Paramount,81261177,Comedy,School of Rock,$35 million,2003,No,131282949
R,New Line,82622655,Horror Comedy,Freddy Vs. Jason,$30 million,2003,Series: Friday the 13th,114908830
G,Buena Vista,85336277,Animation,Brother Bear,N/A,2003,No,250397798
R,Warner Bros.,90135191,Crime Drama,Mystic River,$25 million,2003,No,156822020
PG-13,MGM,90186328,Comedy,"Legally Blonde 2: Red, White and Blonde",$45 million,2003,Series: Legally Blonde,124914842
PG-13,Fox,93927920,War,Master and Commander: The Far Side of the World,$150 million,2003,No,212011111
R,Miramax,95636509,War Romance,Cold Mountain,$79 million,2003,No,173013509
PG-13,Sony / Columbia,100830111,Action Comedy,Charlie's Angels: Full Throttle,$120 million,2003,No,259175788
PG,Universal,101149285,Family Comedy,The Cat in the Hat,$109 million,2003,No,133960541
PG-13,Fox,102543518,Action / Adventure,Daredevil,$78 million,2003,No,179179718
PG,Sony (Revolution),104297061,Comedy,Daddy Day Care,$60 million,2003,No,164433867
R,Universal,104565114,Comedy,American Wedding,$55 million,2003,Series: American Pie,231449203
PG-13,Paramount,105813373,Romantic Comedy,How to Lose a Guy in 10 Days,N/A,2003,No,177371441
PG-13,Paramount,106128601,Action / Crime,The Italian Job,$60 million,2003,No,176070171
PG-13,Dimension Films,110003217,Horror Comedy,Scary Movie 3,$48 million,2003,Series: Scary Movie,220673217
PG,Buena Vista,110230332,Fantasy Comedy,Freaky Friday,$20 million,2003,No,160846332
R,Warner Bros.,111127263,War,The Last Samurai,$140 million,2003,No,456758981
PG,Dimension Films,111761982,Family Adventure,Spy Kids 3D: Game Over,$38 million,2003,Series: Spy Kids,197011982
PG-13,Sony / Columbia,116934650,Action Thriller,S.W.A.T.,$80 million,2003,No,207725639
PG-13,Universal,120277854,Sports Drama,Seabiscuit,$87 million,2003,No,148336445
PG-13,Sony / Columbia,124728738,Romantic Comedy,Something's Gotta Give,$80 million,2003,No,266728738
PG-13,Universal,127154901,Action,2 Fast 2 Furious,$76 million,2003,Series: The Fast and the Furious,236350661
PG-13,Universal,132177234,Action / Adventure,Hulk,$137 million,2003,No,245360480
PG-13,Buena Vista,132716677,Comedy,Bringing Down the House,$33 million,2003,No,164729679
PG-13,Sony (Revolution),135645823,Comedy,Anger Management,$75 million,2003,No,195745823
R,Sony / Columbia,138608444,Action Comedy,Bad Boys II,$130 million,2003,Series: Bad Boys,273339556
PG,Fox,138614544,Family Comedy,Cheaper by the Dozen,$40 million,2003,No,190212113
R,Warner Bros.,139313948,Sci-Fi Action,The Matrix Revolutions,$150 million,2003,Series: The Matrix,427343298
R,Warner Bros.,150371112,Sci-Fi Action,Terminator 3: Rise of the Machines,$200 million,2003,Series: Terminator,433371112
PG,New Line,173840591,Comedy,Elf,$33 million,2003,No,220885524
PG-13,Fox,214949694,Action / Adventure,X2: X-Men United,$110 million,2003,Series: X-Men,407711549
PG-13,Universal,242829261,Fantasy Comedy,Bruce Almighty,$81 million,2003,No,484592874
R,Warner Bros.,281576461,Sci-Fi Action,The Matrix Reloaded,$150 million,2003,Series: The Matrix,742128461
PG-13,Buena Vista,305413918,Period Adventure,Pirates of the Caribbean: The Curse of the Black Pearl,$140 million,2003,Series: Pirates of the Caribbean,654264015
G,Buena Vista,380843261,Animation,Finding Nemo,$94 million,2003,Series: Finding Nemo,940335536
PG-13,New Line,377845905,Fantasy,The Lord of the Rings: The Return of the King,$94 million,2003,Series: Middle Earth,1119929521
PG-13,Fox,25296447,Action,The Transporter,$21 million,2002,Series: Transporter,43928932
G,Buena Vista,218967620,IMAX,Beauty and the Beast (IMAX),N/A,2002,No,224513776
G,Artisan,25581229,Animation,Jonah: A VeggieTales Movie,$14 million,2002,No,25615231
R,Miramax,25885000,Period Drama,Frida,$12 million,2002,No,56298474
R,New Line,25916319,Action Comedy,All About the Benjamins,$15 million,2002,No,26306533
R,Warner Bros.,26235081,Thriller,Blood Work,$50 million,2002,No,31794718
PG-13,Fox Searchlight,27363891,Romantic Comedy,Brown Sugar,$8 million,2002,No,28316451
PG,MGM,28442574,Family Adventure,The Crocodile Hunter: Collision Course,$12 million,2002,No,33082548
PG-13,Fox,28564995,Thriller,SwimFan,$10 million,2002,No,34411240
PG-13,Sony (Revolution),29760152,Comedy,The New Guy,$13 million,2002,No,31167388
R,Warner Bros.,30113491,Horror,Ghost Ship,$20 million,2002,No,68349884
PG-13,Buena Vista,30160161,Action Comedy,Bad Company,$70 million,2002,No,65977295
R,Fox Searchlight,30307416,Comedy,The Banger Sisters,$10 million,2002,No,38068353
PG-13,Universal,30323400,Romantic Thriller,Dragonfly,$60 million,2002,No,52323400
R,Warner Bros.,30336800,Horror,Queen of the Damned,$35 million,2002,No,45479110
R,Dimension Films,30354442,Horror,Halloween: Resurrection,$13 million,2002,Series: Halloween,37664855
R,Fox Searchlight,31597131,Thriller,One Hour Photo,$12 million,2002,No,52223306
R,Warner Bros.,31945749,Thriller,Murder by Numbers,$50 million,2002,No,56714147
R,Warner Bros.,32130627,Crime Comedy,Analyze That,$60 million,2002,No,55003135
R,Focus Features,32572577,War Drama,The Pianist,$35 million,2002,No,120072577
R,New Line,33253609,Comedy,Friday After Next,N/A,2002,Series: Friday,33526835
PG-13,Sony / Columbia,33561137,Action Comedy,I Spy,$70 million,2002,No,50732945
PG-13,Buena Vista,35081594,Fantasy Comedy,The Hot Chick,N/A,2002,No,54639553
PG-13,Paramount,35168966,Action Thriller,K-19: The Widowmaker,$100 million,2002,No,65716126
PG,Universal,435110554,Sci-Fi Adventure,E.T. (20th Anniversary),N/A,2002,No,468410666
PG-13,Sony / Screen Gems,35746370,Horror,The Mothman Prophecies,$32 million,2002,No,55157539
PG,Paramount,36989956,Sci-Fi Adventure,Clockstoppers,$26 million,2002,No,38793283
PG-13,Paramount,37191304,Drama,Crossroads,$12 million,2002,No,61141030
R,Miramax,37950822,Romantic Comedy,40 Days and 40 Nights,N/A,2002,No,95146283
PG-13,Warner Bros.,38082712,Action Comedy,Showtime,$85 million,2002,No,77741732
PG,Buena Vista,38176783,Animation,Treasure Planet,$140 million,2002,No,109578115
PG-13,Universal,39089928,Comedy,Undercover Brother,N/A,2002,No,41604473
PG-13,Sony / Columbia,40007742,Thriller,Enough,$38 million,2002,No,51801187
R,Warner Bros.,40077257,Action,Collateral Damage,$85 million,2002,No,78382433
PG,Paramount,40108697,Animation,The Wild Thornberrys,$25 million,2002,No,60694737
R,Sony / Screen Gems,40119709,Action Horror,Resident Evil,$33 million,2002,Series: Resident Evil,102984862
PG,Sony (Revolution),40388794,Comedy,The Master of Disguise,$16 million,2002,No,43411001
PG-13,Universal,40390647,Sports Drama,Blue Crush,$25 million,2002,No,51843679
R,MGM,40914068,War,Windtalkers,$115 million,2002,No,77628265
PG-13,Paramount,41076018,Comedy,Orange County,N/A,2002,No,43325009
PG,Warner Bros.,41281092,Romance,A Walk to Remember,$11.8 million,2002,No,47494916
PG-13,Universal,41385278,Comedy / Drama,About a Boy,$30 million,2002,No,130549455
PG-13,Fox,41543917,Thriller,High Crimes,$42 million,2002,No,63781810
PG-13,Paramount,41675994,Drama,The Hours,$25 million,2002,No,108846072
PG-13,Buena Vista,43061982,Action Horror,Reign of Fire,$60 million,2002,No,82150183
PG-13,Paramount,43254409,Sci-Fi Adventure,Star Trek: Nemesis,$60 million,2002,No,67312826
PG,Universal,48360547,Family Comedy,Big Fat Liar,$15 million,2002,No,52970014
G,Buena Vista,48430258,Animation,Return to Never Land,$20 million,2002,No,109862682
PG-13,DreamWorks,50547998,Action Comedy,The Tuxedo,$60 million,2002,No,104391623
PG,Fox,51432760,Family Comedy,Like Mike,$30 million,2002,No,62274780
R,Fox,52775765,Romantic Thriller,Unfaithful,$50 million,2002,No,119137784
PG-13,Buena Vista,54234062,Period Adventure,The Count of Monte Cristo,$35 million,2002,No,75395048
PG-13,Fox,56399184,Music Drama,Drumline,$20 million,2002,No,57588485
PG-13,DreamWorks,56832494,Sci-Fi Adventure,The Time Machine,$80 million,2002,No,123729176
R,Paramount,64255312,Comedy,Jackass: The Movie,$5 million,2002,Series: Jackass,79493831
PG,Sony / Columbia,64956806,Family Adventure,Stuart Little 2,$120 million,2002,No,169956806
R,New Line,65016287,Comedy / Drama,About Schmidt,$30 million,2002,No,105834556
R,Paramount,66818548,Thriller,Changing Lanes,$45 million,2002,No,94935764
R,Warner Bros.,67355513,Thriller,Insomnia,$46 million,2002,No,113714830
PG-13,Warner Bros.,69599016,Comedy / Drama,Divine Secrets of the Ya-Ya Sisterhood,$27 million,2002,No,73839240
PG-13,New Line,71756802,Drama / Thriller,John Q.,$36 million,2002,No,102244770
G,DreamWorks,73280117,Animation,Spirit: Stallion of the Cimarron,$80 million,2002,No,122563539
G,Buena Vista,75600072,Sports Drama,The Rookie,$22 million,2002,No,80693537
PG-13,MGM,75782105,Comedy,Barbershop,$12 million,2002,Series: Barbershop,77063924
R,Miramax,77812000,Crime Drama,Gangs of New York,$100 million,2002,No,193772504
R,Paramount,78122718,War,We Were Soldiers,$75 million,2002,No,114660784
PG,Buena Vista,81172560,Family Comedy,Snow Dogs,$33 million,2002,No,115035090
R,New Line,82348319,Action Horror,Blade II,$54 million,2002,Series: Blade,155010032
PG,Dimension Films,85846429,Family Adventure,Spy Kids 2: The Island of Lost Dreams,$38 million,2002,Series: Spy Kids,119723358
PG-13,Universal,91047077,Action Fantasy,The Scorpion King,$60 million,2002,Series: The Mummy,165333180
R,Universal,93149898,Thriller,Red Dragon,$78 million,2002,Series: Hannibal Lecter,209196298
PG-13,Warner Bros.,93354851,Romantic Comedy,Two Weeks Notice,$60 million,2002,No,199043242
Unrated,IMAX,93376423,IMAX,Space Station 3-D (IMAX),N/A,2002,No,128347689
PG-13,Sony (Revolution),94011225,Romantic Comedy,Maid in Manhattan,$55 million,2002,No,154906693
R,Sony / Columbia,96397334,Thriller,Panic Room,$48 million,2002,No,196397415
R,DreamWorks,104454762,Crime Drama,Road to Perdition,$80 million,2002,No,181001478
R,Universal,116750901,Music Drama,8 Mile,$41 million,2002,No,242875078
PG-13,Paramount,118907036,Action Thriller,The Sum of All Fears,$68 million,2002,Series: Jack Ryan,193921372
PG-13,Sony / Columbia,126293452,Comedy,Mr. Deeds,$50 million,2002,No,171269535
PG-13,Universal,121661683,Action Thriller,The Bourne Identity,$60 million,2002,Series: Bourne,214034224
PG-13,Buena Vista,127223418,Romantic Comedy,Sweet Home Alabama,$30 million,2002,No,180622424
PG-13,DreamWorks,129128133,Horror,The Ring,$48 million,2002,Series: The Ring,249348933
PG-13,Fox,132072926,Sci-Fi Thriller,Minority Report,$102 million,2002,No,358372926
G,Buena Vista,139236327,Family Comedy,The Santa Clause 2,$65 million,2002,Series: The Santa Clause,172855065
PG-13,Sony (Revolution),142109382,Action,XXX,$70 million,2002,Series: xXx Trilogy,277448382
PG,Buena Vista,145794338,Animation,Lilo & Stitch,$80 million,2002,No,273144151
PG,Warner Bros.,153294164,Family Adventure,Scooby-Doo,$84 million,2002,Series: Scooby-Doo,275650703
PG-13,MGM,160942139,Action,Die Another Day,$142 million,2002,Series: James Bond,431971116
PG-13,DreamWorks,164615351,Comedy / Drama,Catch Me If You Can,$52 million,2002,No,352114312
PG-13,Miramax,170687518,Musical,Chicago,$45 million,2002,No,306776732
PG,Fox,176387405,Animation,Ice Age,$59 million,2002,Series: Ice Age,383257136
PG-13,Sony / Columbia,190418803,Sci-Fi Comedy,Men in Black II,$140 million,2002,Series: Men in Black,441818803
PG-13,New Line,213307889,Comedy,Austin Powers in Goldmember,$63 million,2002,Series: Austin Powers,296655431
PG-13,Buena Vista,227966634,Sci-Fi Horror,Signs,$72 million,2002,No,408247917
PG,IFC,241438208,Romantic Comedy,My Big Fat Greek Wedding,$5 million,2002,Series: My Big Fat Greek Wedding,368744044
PG,Warner Bros.,262233983,Fantasy,Harry Potter and the Chamber of Secrets,$100 million,2002,Series: Harry Potter,879225135
PG,Fox,310676740,Sci-Fi Fantasy,Star Wars: Episode II - Attack of the Clones,$115 million,2002,Series: Star Wars,649398328
PG-13,New Line,342551365,Fantasy,The Lord of the Rings: The Two Towers,$94 million,2002,Series: Middle Earth,926047111
PG-13,Sony / Columbia,403706375,Action / Adventure,Spider-Man,$139 million,2002,Series: Spider-Man,821708551
R,Fox,21974919,Thriller,Joy Ride,$23 million,2001,No,36642838
R,Sony / Screen Gems,22235901,Romantic Comedy,Two Can Play That Game,$13 million,2001,No,22391450
PG,Fox,22771646,Comedy,Joe Somebody,$38 million,2001,No,24516772
PG,Fox Searchlight,23249649,Comedy / Drama,Kingdom Come,$7 million,2001,No,23396049
R,Warner Bros.,23510841,Crime,Heist,$39 million,2001,No,28510652
PG-13,Buena Vista,23980304,Crime Comedy,Corky Romano,N/A,2001,No,25272752
R,Warner Bros.,24174218,Romance,Angel Eyes,$53 million,2001,No,29715606
PG-13,Warner Bros.,24185781,Drama,Hearts in Atlantis,$31 million,2001,No,30919415
R,New Line,24403552,Thriller,15 Minutes,$60 million,2001,No,56359980
PG-13,Warner Bros.,25288103,Romance,Sweet November,N/A,2001,No,65754228
R,Universal,25543895,War Romance,Captain Corelli's Mandolin,$57 million,2001,No,62112895
