domestic,name,production_budget,release_year,worldwide
"$74,070",Tian jiang xiong shi,"$65,000,000",2015,"$122,519,874"
$0,Air Strike,"$65,000,000",2018,"$516,279"
"$58,636,047",Little Man,"$64,000,000",2006,"$101,636,047"
"$31,054,924",Random Hearts,"$64,000,000",1999,"$63,200,000"
"$2,223,293",Perfume: The Story of a Murderer,"$63,700,000",2006,"$133,603,463"
"$183,875,760",The Fugitive,"$44,000,000",1993,"$353,715,317"
"$150,415,432",Rambo: First Blood Part II,"$44,000,000",1985,"$300,400,000"
"$53,300,852",Sleepers,"$44,000,000",1996,"$165,600,852"
"$31,206,263",Charlie St. Cloud,"$44,000,000",2010,"$48,478,084"
"$22,730,924",The Juror,"$44,000,000",1996,"$22,730,924"
"$1,610,194",The Blue Butterfly,"$10,400,000",2004,"$1,610,194"
"$33,201,661",Le Fabuleux destin d'AmÃ©lie Poulain,"$10,350,000",2001,"$174,201,661"
$0,PMC: deo beong-keo,"$10,300,000",2019,"$12,478,635"
"$10,143,618",Lovesick,"$10,100,000",1983,"$10,143,618"
"$1,183,658",Housefull,"$10,100,000",2010,"$18,726,300"
"$50,866,635",Apocalypto,"$40,000,000",2006,"$121,032,272"
"$50,572,589",Music and Lyrics,"$40,000,000",2007,"$146,196,885"
"$49,851,591",Legal Eagles,"$40,000,000",1986,"$49,851,591"
"$47,958,031",Secret Window,"$40,000,000",2004,"$92,111,551"
"$47,907,715",The Skeleton Key,"$40,000,000",2005,"$92,256,918"
$0,Detention,"$10,000,000",2012,$0
$0,Nurse 3D,"$10,000,000",2014,$0
$0,Into the Grizzly Maze,"$10,000,000",2015,$0
"$3,759,078",Friend Request,"$9,900,000",2017,"$11,310,835"
"$458,054",Gunless,"$9,900,000",2010,"$458,054"
"$6,491,969",Teacher's Pet: The Movie,"$10,000,000",2004,"$6,491,969"
"$6,197,866",The Straight Story,"$10,000,000",1999,"$6,197,866"
"$6,044,618",Deuces Wild,"$10,000,000",2002,"$6,244,618"
"$6,003,262","Run, Fatboy, Run","$10,000,000",2008,"$33,512,260"
"$6,000,000",Heartbeeps,"$10,000,000",1981,"$6,000,000"
"$45,329,935",MA,"$5,000,000",2019,"$59,929,935"
"$44,793,222",A Nightmare On Elm Street 3: Dream Warriors,"$5,000,000",1987,"$44,793,222"
"$44,467,206",No se Aceptan Devoluciones,"$5,000,000",2013,"$100,486,616"
"$43,787,265",The Gift,"$5,000,000",2015,"$58,978,477"
"$42,872,467",The Big Sick,"$5,000,000",2017,"$53,972,860"
$0,Cargo,"$4,200,000",2011,"$313,230"
$0,High School Musical,"$4,200,000",2006,$0
"$2,542,264",Love and Death on Long Island,"$4,030,000",1998,"$2,542,264"
"$109,492,484",Porky's,"$4,000,000",1982,"$109,492,484"
"$87,400,000",Peter Pan,"$4,000,000",1953,"$87,400,000"
$0,Unnatural,"$3,000,000",2015,$0
$0,Close Range,"$3,000,000",2015,$0
"$4,100,000",The Harvey Girls,"$2,931,000",1946,"$4,100,000"
"$85,000,000",Cinderella,"$2,900,000",1950,"$263,591,415"
"$5,969,553",Central do Brasil,"$2,900,000",1998,"$17,006,158"
"$65,108",Julia,"$6,000,000",2009,"$1,365,108"
"$54,606",Lucky Break,"$6,000,000",2002,"$4,316,497"
"$36,497","Surfer, Dude","$6,000,000",2008,"$36,497"
"$32,251",Song One,"$6,000,000",2015,"$437,089"
"$25,317",Lake of Fire,"$6,000,000",2007,"$26,007"
$0,Straight A's,"$2,000,000",2013,$0
$0,The Legend of Hellâ€™s Gate: An American Conspiracy,"$2,000,000",2012,$0
$0,Highway,"$2,000,000",2012,$0
$0,Small Apartments,"$2,000,000",2013,$0
$0,Coffee Town,"$2,000,000",2013,$0
"$320,896",Billy: The Early Years of Billy Graham,"$3,600,000",2008,"$320,896"
$0,UtÃ¸ya 22. juli,"$3,600,000",2017,"$173,156"
"$83,453,539",Airplane!,"$3,500,000",1980,"$83,453,539"
"$81,600,000",M*A*S*H,"$3,500,000",1970,"$81,600,000"
"$45,950,122",The Full Monty,"$3,500,000",1997,"$261,249,383"
$0,Snezhnaya koroleva,"$7,000,000",2014,"$15,193,977"
$0,Oddball,"$7,000,000",2016,"$10,237,229"
$0,Z Storm,"$7,000,000",2015,"$2,053,330"
$0,Geroy,"$7,000,000",2015,"$1,545,121"
$0,Twixt,"$7,000,000",2013,"$1,268,346"
$0,Henry & Me,"$5,000,000",2014,$0
$0,Born of War,"$5,000,000",2015,$0
"$231,346",Borg vs McEnroe,"$7,500,000",2018,"$3,257,922"
"$206,400",Betty Fisher et autres histoires,"$7,500,000",2002,"$206,400"
"$197,148",Code 46,"$7,500,000",2004,"$1,788,324"
$0,The Hole,"$7,500,000",2001,"$10,834,406"
$0,Black November,"$7,500,000",2015,"$32,572"
"$61,280,963",The Cell,"$35,000,000",2000,"$85,911,226"
"$60,054,449",Species,"$35,000,000",1995,"$113,354,449"
"$59,843,754",The Benchwarmers,"$35,000,000",2006,"$65,063,726"
"$59,699,513",Secretariat,"$35,000,000",2010,"$60,376,247"
"$56,968,169",The Man in the Iron Mask,"$35,000,000",1998,"$56,968,169"
"$17,484",Trash,"$12,000,000",2015,"$6,553,186"
"$17,479",5 Days of War,"$12,000,000",2011,"$87,793"
"$14,616",10 Days in a Madhouse,"$12,000,000",2015,"$14,616"
$0,1612,"$12,000,000",2009,"$5,400,624"
$0,San cheng ji,"$12,000,000",2015,"$1,950,194"
"$4,046,336",My Name is Khan,"$8,470,000",2010,"$42,355,526"
"$1,207,007",Namastey London,"$8,400,000",2007,"$6,831,069"
"$3,827,466",Yeh Jawaani Hai Deewani,"$8,300,000",2013,"$50,827,466"
"$2,160,710",Limbo,"$8,300,000",1999,"$2,598,224"
"$1,829,142",The Wind That Shakes the Barley,"$8,300,000",2007,"$25,670,174"
"$11,001,272",The Young Victoria,"$35,000,000",2009,"$31,878,891"
"$10,508,518",Sabotage,"$35,000,000",2014,"$18,376,443"
"$10,319,915",Knock Off,"$35,000,000",1998,"$10,319,915"
"$10,275,638",Whiteout,"$35,000,000",2009,"$12,254,746"
"$10,219,501",Unfinished Business,"$35,000,000",2015,"$13,214,051"
"$37,562,568",Out of Sight,"$48,000,000",1998,"$77,562,568"
"$25,928,721",The Cotton Club,"$48,000,000",1984,"$25,928,721"
"$42,754,105",Rambo,"$47,500,000",2008,"$112,214,531"
"$15,436,808",The Infiltrator,"$47,500,000",2016,"$20,718,104"
"$103,738,726",Dick Tracy,"$47,000,000",1990,"$162,738,726"
"$760,507,625",Avatar,"$425,000,000",2009,"$2,776,345,279"
"$241,063,875",Pirates of the Caribbean: On Stranger Tides,"$410,600,000",2011,"$1,045,663,875"
"$851,945,151",Avengers: Endgame,"$400,000,000",2019,"$2,781,545,151"
"$305,411,224",Pirates of the Caribbean: The Curse of the Black Pearl,"$140,000,000",2003,"$634,954,103"
"$257,730,019",Star Trek,"$140,000,000",2009,"$386,839,614"
"$201,578,182",Armageddon,"$140,000,000",1998,"$554,600,000"
"$190,418,803",Men in Black 2,"$140,000,000",2002,"$441,767,803"
"$176,654,505",Captain America: The First Avenger,"$140,000,000",2011,"$370,569,776"
"$113,805,681",Wild Wild West,"$175,000,000",1999,"$221,229,335"
"$102,491,776",The Mummy: Tomb of the Dragon Emperor,"$175,000,000",2008,"$405,760,225"
"$100,289,690",Evan Almighty,"$175,000,000",2007,"$174,131,329"
"$88,246,220",Waterworld,"$175,000,000",1995,"$264,246,220"
"$39,175,066",King Arthur: Legend of the Sword,"$175,000,000",2017,"$139,630,336"
"$57,010,853",Memoirs of a Geisha,"$85,000,000",2005,"$161,510,853"
"$51,396,781",Enemy at the Gates,"$85,000,000",2001,"$96,971,293"
"$50,016,394",Last Action Hero,"$85,000,000",1993,"$137,298,489"
"$47,641,743",The Rundown,"$85,000,000",2003,"$80,831,893"
"$46,462,469",Arthur Christmas,"$85,000,000",2011,"$149,717,124"
"$48,003,015",The Huntsman: Winterâ€™s War,"$115,000,000",2016,"$165,149,302"
"$40,914,068",Windtalkers,"$115,000,000",2002,"$77,628,265"
"$999,811",AstÃ©rix aux Jeux Olympiques,"$113,500,000",2008,"$132,999,811"
"$42,779,261",Gulliver's Travels,"$112,000,000",2010,"$232,017,848"
"$84,410,380",Ferdinand,"$111,000,000",2017,"$289,843,038"
"$108,638,745",Black Hawk Down,"$95,000,000",2001,"$159,691,085"
"$95,347,692",Sex and the City 2,"$95,000,000",2010,"$294,680,778"
"$88,768,303",Percy Jackson & the Olympians: The Lightning Thief,"$95,000,000",2010,"$223,050,874"
"$86,907,746",The Campaign,"$95,000,000",2012,"$104,907,746"
"$81,562,942",Unstoppable,"$95,000,000",2010,"$165,720,921"
"$37,017,955",State of Play,"$60,000,000",2009,"$88,832,210"
"$36,850,101",My Favorite Martian,"$60,000,000",1999,"$36,850,101"
"$36,280,697",The Sentinel,"$60,000,000",2006,"$78,080,697"
"$35,763,137",Trouble with the Curve,"$60,000,000",2012,"$47,818,913"
"$35,327,628",Intolerable Cruelty,"$60,000,000",2003,"$121,327,628"
"$92,955,420",Red Dragon,"$78,000,000",2002,"$206,455,420"
"$67,286,731",Hidalgo,"$78,000,000",2004,"$108,086,731"
"$66,465,204",The League of Extraordinary Gentlemen,"$78,000,000",2003,"$179,265,204"
"$41,814,863",Exorcist: The Beginning,"$78,000,000",2004,"$43,957,541"
$0,AstÃ©rix et ObÃ©lix: Au service de Sa MajestÃ© ,"$77,600,000",2012,"$60,680,125"
"$65,011,757",Wolf,"$70,000,000",1994,"$131,011,757"
"$62,321,039",Underworld: Awakening,"$70,000,000",2012,"$160,379,930"
"$59,281,555",The Lego Ninjago Movie,"$70,000,000",2017,"$122,737,201"
"$55,991,880",Dracula Untold,"$70,000,000",2014,"$220,241,723"
"$55,011,732",The Guardian,"$70,000,000",2006,"$94,973,540"
$0,Down Under Cover,"$40,000,000",2019,$0
"$63,414,846",The Time Traveler's Wife,"$39,000,000",2009,"$102,332,135"
"$59,950,623",Superman III,"$39,000,000",1983,"$59,950,623"
"$42,674,040",Because I Said So,"$39,000,000",2007,"$69,538,833"
"$58,640,119",Curious George,"$50,000,000",2006,"$71,052,604"
"$56,758,835",American Reunion,"$50,000,000",2012,"$236,799,211"
"$55,703,475",Hansel & Gretel: Witch Hunters,"$50,000,000",2013,"$214,949,716"
"$55,100,437",I am Number Four,"$50,000,000",2011,"$146,195,159"
"$54,997,476",Donâ€™t Say a Word,"$50,000,000",2001,"$104,488,383"
"$34,105,207",Instinct,"$55,000,000",1999,"$34,105,207"
"$33,832,741",Stuck On You,"$55,000,000",2003,"$63,537,164"
"$33,479,698",Semi-Pro,"$55,000,000",2008,"$43,980,363"
"$32,732,301",Annihilation,"$55,000,000",2018,"$43,070,915"
"$31,090,320",Crimson Peak,"$55,000,000",2015,"$74,966,854"
"$395,708,305",Jurassic Park,"$63,000,000",1993,"$1,038,812,584"
"$213,117,789",Austin Powers in Goldmember,"$63,000,000",2002,"$296,338,663"
"$108,085,305",Hop,"$63,000,000",2011,"$188,657,593"
"$36,249,674",American Assassin,"$63,000,000",2017,"$68,310,140"
"$6,105,175",The Interview,"$44,000,000",2014,"$12,342,632"
"$3,484,331",Heaven's Gate,"$44,000,000",1980,"$3,484,523"
"$159,581,587",The Heat,"$43,000,000",2013,"$229,727,774"
"$51,768,623",Finding Forrester,"$43,000,000",2000,"$80,013,623"
"$37,035,515",28 Days,"$43,000,000",2000,"$62,063,972"
"$1,066,555",September Dawn,"$10,100,000",2007,"$1,066,555"
"$159,342,015",Halloween,"$10,000,000",2018,"$254,901,837"
"$138,433,435",Good Will Hunting,"$10,000,000",1997,"$225,925,989"
"$110,359,362",The Grudge,"$10,000,000",2004,"$187,281,115"
"$89,217,875",Donâ€™t Breathe,"$10,000,000",2016,"$158,973,685"
"$47,047,013",Jersey Boys,"$40,000,000",2014,"$65,282,732"
"$46,012,734",Made of Honor,"$40,000,000",2008,"$106,548,738"
"$45,916,769",The Rainmaker,"$40,000,000",1997,"$45,916,769"
"$44,948,240",Medicine Man,"$40,000,000",1992,"$44,948,240"
"$16,044,025",Adventureland,"$9,800,000",2009,"$17,553,055"
"$6,738,954",Amour,"$9,700,000",2012,"$36,787,044"
"$2,484,186",The Lost City,"$9,600,000",2006,"$5,256,839"
"$57,176,582",Next Friday,"$9,500,000",2000,"$59,675,307"
"$43,100,000",You Only Live Twice,"$9,500,000",1967,"$111,600,000"
"$5,637,066",Danny Collins,"$10,000,000",2015,"$8,465,845"
"$5,490,423",Rescue Dawn,"$10,000,000",2007,"$7,037,886"
"$5,241,315",Black and White,"$10,000,000",2000,"$5,241,315"
"$5,005,465",Io sono lâ€™amore,"$10,000,000",2010,"$15,121,528"
"$4,365,455",On the Line,"$10,000,000",2001,"$4,690,802"
"$41,833,347",The Return of the Pink Panther,"$5,000,000",1975,"$41,833,347"
"$36,000,000",The Robe,"$5,000,000",1953,"$36,008,303"
"$34,872,033",Freddyâ€™s Dead: The Final Nightmare,"$5,000,000",1991,"$34,872,033"
"$34,469,210",Monster,"$5,000,000",2003,"$64,240,813"
"$32,462,372",Paranormal Activity: The Marked Ones,"$5,000,000",2014,"$90,904,854"
"$62,546,695",The Crying Game,"$4,000,000",1992,"$62,546,695"
"$44,585,453",Lost in Translation,"$4,000,000",2003,"$117,085,297"
"$38,251,425",Annie Hall,"$4,000,000",1977,"$38,251,425"
"$36,006,065",The Boy Next Door,"$4,000,000",2015,"$53,401,938"
"$36,000,000",The Greatest Show on Earth,"$4,000,000",1952,"$36,000,000"
"$5,000,000",Pocketful of Miracles,"$2,900,000",1961,"$5,000,000"
"$3,127,472",Boynton Beach Club,"$2,900,000",2006,"$3,127,472"
"$101,270",Freakonomics,"$2,900,000",2010,"$172,867"
"$20,778",Griff the Invisible,"$2,900,000",2011,"$25,935"
"$13,722",Don McKay,"$6,000,000",2010,"$13,722"
$0,11:14,"$6,000,000",2005,$0
$0,Icarus,"$6,000,000",2010,$0
$0,Men of War,"$6,000,000",1995,$0
$0,Lucky Dog,"$2,000,000",2014,$0
"$41,411,015",Truth or Dare,"$3,500,000",2018,"$95,127,344"
"$27,731,527",Menace II Society,"$3,500,000",1993,"$27,731,527"
$0,Criminal Activities,"$7,000,000",2015,"$386,744"
$0,High School Musical 2,"$7,000,000",2007,$0
$0,The Kings of Appletown,"$7,000,000",2008,$0
$0,Stargate - The Ark of Truth,"$7,000,000",2008,$0
$0,Outside Bet,"$7,500,000",2015,"$13,524"
$0,Pound of Flesh,"$7,500,000",2015,$0
"$22,395,806",The Bye Bye Man,"$7,400,000",2017,"$31,187,727"
"$872,643",Ta Ra Rum Pum,"$7,400,000",2007,"$9,443,864"
"$55,334,418",Crash,"$7,303,082",2005,"$101,173,038"
"$55,802,754",Friends with Benefits,"$35,000,000",2011,"$146,595,891"
"$55,340,730",Neighbors 2: Sorority Rising,"$35,000,000",2016,"$108,757,621"
"$54,149,098",TMNT,"$35,000,000",2007,"$96,096,018"
"$52,333,738",Radio,"$35,000,000",2003,"$53,293,628"
$0,Tu Xia Chuan Qi,"$12,000,000",2011,"$1,828,400"
$0,Triangle,"$12,000,000",2010,"$1,594,955"
$0,Supesu Batorushippu Yamato,"$12,000,000",2013,$0
$0,Drive Hard,"$12,000,000",2014,$0
"$493,296",The City of Your Final Destination,"$8,300,000",2010,"$1,353,296"
$0,Kurtlar vadisi - Irak,"$8,300,000",2006,"$24,906,717"
"$30,000,000",Quo Vadis?,"$8,250,000",1951,"$30,028,684"
"$163,214,286",The Sound of Music,"$8,200,000",1965,"$286,214,286"
"$80,000,000",Footloose,"$8,200,000",1984,"$80,000,000"
"$10,161,183",The Walk,"$35,000,000",2015,"$61,492,104"
"$10,144,010",The Fountain,"$35,000,000",2006,"$15,461,638"
"$8,323,085",Mandela: Long Walk to Freedom,"$35,000,000",2013,"$29,890,402"
"$8,050,977",Punisher: War Zone,"$35,000,000",2008,"$10,157,534"
"$7,659,747",The Order,"$35,000,000",2003,"$11,559,747"
"$100,546,139",Arrival,"$47,000,000",2016,"$203,127,894"
"$60,240,295",The Cable Guy,"$47,000,000",1996,"$102,825,796"
"$32,011,576",Earth,"$47,000,000",2009,"$116,773,317"
"$29,781,453",Riding in Cars with Boys,"$47,000,000",2001,"$29,781,453"
"$15,849,032",Happily N'Ever After,"$47,000,000",2007,"$37,923,818"
"$65,104,363",Dark Phoenix,"$350,000,000",2019,"$245,832,478"
"$459,005,868",Avengers: Age of Ultron,"$330,600,000",2015,"$1,403,013,963"
"$620,181,382",Star Wars Ep. VIII: The Last Jedi,"$317,000,000",2017,"$1,316,721,747"
"$936,662,225",Star Wars Ep. VII: The Force Awakens,"$306,000,000",2015,"$2,053,311,220"
"$678,815,482",Avengers: Infinity War,"$300,000,000",2018,"$2,048,134,200"
"$143,528,619",Kung Fu Panda 3,"$140,000,000",2016,"$517,599,142"
"$130,444,603",Lethal Weapon 4,"$140,000,000",1998,"$285,400,000"
"$122,523,060",G.I. Joe: Retaliation,"$140,000,000",2013,"$375,740,705"
"$111,110,575",The Last Samurai,"$140,000,000",2003,"$456,810,575"
"$110,550,000",Fun With Dick And Jane,"$140,000,000",2005,"$203,018,919"
"$38,362,475",47 Ronin,"$175,000,000",2013,"$151,716,815"
"$417,719,760",Jurassic World: Fallen Kingdom,"$170,000,000",2018,"$1,305,772,799"
"$333,172,112",Guardians of the Galaxy,"$170,000,000",2014,"$770,867,516"
"$312,433,331",Iron Man 2,"$170,000,000",2010,"$621,156,389"
"$259,746,958",Captain America: The Winter Soldier,"$170,000,000",2014,"$714,401,889"
"$44,898,413",xXx: Return of Xander Cage,"$85,000,000",2017,"$345,033,359"
"$44,650,003",Meet Joe Black,"$85,000,000",1998,"$44,650,003"
"$43,585,753",Cats & Dogs: The Revenge of Kitty Galore,"$85,000,000",2010,"$113,026,383"
"$40,048,332",Collateral Damage,"$85,000,000",2002,"$78,353,508"
"$37,948,765",Showtime,"$85,000,000",2002,"$78,948,765"
"$324,591,735",Deadpool 2,"$110,000,000",2018,"$786,680,557"
"$274,092,705",Gravity,"$110,000,000",2013,"$693,698,673"
"$250,863,268",Night at the Museum,"$110,000,000",2006,"$579,446,407"
"$186,336,279",Mr. and Mrs. Smith,"$110,000,000",2005,"$486,124,090"
"$155,190,832",San Andreas,"$110,000,000",2015,"$456,258,539"
"$63,570,862",The Fifth Element,"$95,000,000",1997,"$263,898,761"
"$50,802,661",The Road to El Dorado,"$95,000,000",2000,"$65,700,000"
"$44,114,232",The Lovely Bones,"$95,000,000",2009,"$94,894,448"
"$26,410,477",Ben-Hur,"$95,000,000",2016,"$91,669,648"
"$17,725,785",Seventh Son,"$95,000,000",2015,"$108,874,967"
"$33,956,608",The Relic,"$60,000,000",1997,"$33,956,608"
"$32,983,332",Mercury Rising,"$60,000,000",1998,"$32,983,332"
"$32,522,352",Almost Famous,"$60,000,000",2000,"$47,371,191"
"$32,138,862",Cold Pursuit,"$60,000,000",2019,"$62,599,159"
"$32,122,249",Analyze That,"$60,000,000",2002,"$54,994,757"
"$1,311,213",The Little Prince,"$77,500,000",2016,"$102,028,919"
$0,Renegades,"$77,500,000",2019,"$1,521,672"
"$102,084,362",The Equalizer 2,"$77,000,000",2018,"$190,453,132"
"$368,065,385",Despicable Me 2,"$76,000,000",2013,"$975,216,835"
"$127,120,058",2 Fast 2 Furious,"$76,000,000",2003,"$236,410,607"
"$54,243,125",The Abyss,"$70,000,000",1989,"$54,243,125"
"$52,474,616",Wall Street 2: Money Never Sleeps,"$70,000,000",2010,"$137,431,619"
"$48,475,290",The Dilemma,"$70,000,000",2011,"$70,546,865"
"$42,996,140",Rumor Has It,"$70,000,000",2005,"$88,933,562"
"$40,934,175",The Siege,"$70,000,000",1998,"$116,625,798"
"$35,287,788",Frankenweenie,"$39,000,000",2012,"$81,150,788"
"$30,356,589",Sgt. Bilko,"$39,000,000",1996,"$37,956,589"
"$25,514,517",Serenity,"$39,000,000",2005,"$40,319,440"
"$12,796,824",Shoot 'Em Up,"$39,000,000",2007,"$26,796,824"
"$5,881,504",Against the Ropes,"$39,000,000",2004,"$6,429,865"
"$52,853,219",13 Hours: The Secret Soldiers of Benghazi,"$50,000,000",2016,"$69,411,370"
"$52,752,475",Unfaithful,"$50,000,000",2002,"$119,114,494"
"$51,342,000",American Made,"$50,000,000",2017,"$135,569,212"
"$50,824,620",Syriana,"$50,000,000",2005,"$92,690,959"
"$50,740,078",Resident Evil: Apocalypse,"$50,000,000",2004,"$125,168,734"
"$31,051,126",The Pirates! Band of Misfits,"$55,000,000",2012,"$136,143,605"
"$25,857,987",Aeon Flux,"$55,000,000",2005,"$53,913,573"
"$21,226,204",Chain Reaction,"$55,000,000",1996,"$60,209,334"
"$18,582,965",The Fan,"$55,000,000",1996,"$18,582,965"
"$16,285,240",Elizabeth: The Golden Age,"$55,000,000",2007,"$74,870,866"
"$25,052,000",Wyatt Earp,"$63,000,000",1994,"$25,052,000"
"$122,012,656",Clear and Present Danger,"$62,000,000",1994,"$207,500,000"
"$77,086,030",U-571,"$62,000,000",2000,"$127,630,030"
"$60,022,813",The American President,"$62,000,000",1995,"$107,822,813"
"$54,117,416",The Hateful Eight,"$62,000,000",2015,"$147,864,886"
"$24,537,621",Danny the Dog,"$43,000,000",2005,"$49,037,621"
"$24,430,272",The Sweetest Thing,"$43,000,000",2002,"$63,078,756"
"$14,828,555",The Girl in the Spiderâ€™s Web,"$43,000,000",2018,"$34,983,342"
"$3,740,823",A Monster Calls,"$43,000,000",2017,"$46,414,530"
"$29,121,498",The Mechanic,"$42,500,000",2011,"$76,347,393"
"$85,300,000",Stripes,"$10,000,000",1981,"$85,300,000"
"$80,238,724",Saw III,"$10,000,000",2006,"$163,876,815"
"$79,042,440",The Purge: Election Year,"$10,000,000",2016,"$118,514,727"
"$68,566,296",Book Club,"$10,000,000",2018,"$91,276,306"
"$68,353,550",Bring it On,"$10,000,000",2000,"$90,453,550"
"$44,212,592",Amistad,"$40,000,000",1997,"$58,250,151"
"$42,720,965",A Million Ways to Die in The West,"$40,000,000",2014,"$86,778,557"
"$42,587,643",Final Destination 5,"$40,000,000",2011,"$155,011,165"
"$42,402,632",Widows,"$40,000,000",2018,"$73,866,088"
"$42,071,069",Fever Pitch,"$40,000,000",2005,"$50,071,069"
"$14,114,000",Poltergeist III,"$9,500,000",1988,"$14,114,000"
"$12,391,761",Dangal,"$9,500,000",2016,"$294,654,618"
"$3,573,673",The Runaways,"$9,500,000",2010,"$5,278,632"
"$115,155",Gentlemen Broncos,"$9,500,000",2009,"$119,955"
$0,Re-Kill,"$9,500,000",2013,$0
"$4,286,367",Gotti,"$10,000,000",2018,"$6,089,100"
"$4,269,426","Jeff, Who Lives at Home","$10,000,000",2012,"$4,708,127"
"$4,073,448",Denial,"$10,000,000",2016,"$9,263,940"
"$3,877,922",The Man Who Knew Infinity,"$10,000,000",2016,"$12,382,122"
"$3,818,664",Max Steel,"$10,000,000",2016,"$4,563,080"
"$28,200,000","20,000 Leagues Under the Sea","$5,000,000",1954,"$28,200,000"
"$27,695,246",Oculus,"$5,000,000",2014,"$44,115,496"
"$27,298,285",Dallas Buyers Club,"$5,000,000",2013,"$60,611,845"
"$27,288,872",No Escape,"$5,000,000",2015,"$42,844,516"
"$26,010,864",The Elephant Man,"$5,000,000",1980,"$26,010,864"
"$31,983,777",Leaving Las Vegas,"$4,000,000",1995,"$49,800,000"
"$31,273,922",Monster's Ball,"$4,000,000",2001,"$43,766,463"
